query_id	update_id	nugget_id	match_start	match_end	auto_p
28	1366970683-3d510391fd6df3611d2e1343ecc89962-45	VM28.089	39	149	0
28	1366970683-3d510391fd6df3611d2e1343ecc89962-45	VM30.005	95	126	0
28	1366970683-3d510391fd6df3611d2e1343ecc89962-45	VM30.043	189	258	0
28	1366970683-3d510391fd6df3611d2e1343ecc89962-45	VM30.044	0	85	0
28	1366970683-3d510391fd6df3611d2e1343ecc89962-45	VM30.048	155	240	0
28	1366970683-3d510391fd6df3611d2e1343ecc89962-51	VM28.086	75	148	0
28	1366970683-3d510391fd6df3611d2e1343ecc89962-51	VM28.087	75	176	0
28	1366970683-3d510391fd6df3611d2e1343ecc89962-51	VM30.002	75	114	0
28	1366970683-3d510391fd6df3611d2e1343ecc89962-51	VM30.048	0	115	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1401	VM28.087	92	115	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1401	VM28.089	81	115	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1401	VM30.002	24	80	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1401	VM30.005	335	354	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1401	VM30.025	0	16	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1401	VM30.043	241	270	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1410	VM28.086	89	184	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1410	VM28.087	90	184	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1410	VM28.090	18	72	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1410	VM28.092	0	72	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1410	VM30.018	79	99	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1410	VM30.043	163	186	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1410	VM30.048	0	186	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1497	VM28.086	91	116	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1497	VM28.087	0	33	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1497	VM28.089	134	203	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1497	VM30.001	272	286	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1497	VM30.002	134	170	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1497	VM30.005	68	76	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1497	VM30.018	160	170	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-1497	VM30.025	79	87	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-386	VM28.087	280	315	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-386	VM28.089	170	198	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.001	89	102	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.002	430	496	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.005	44	63	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.007	442	485	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.043	149	198	0
28	1366973542-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.048	199	249	0
28	1366973596-f700a1c435390c4b6a32a5488e6b3cb3-386	VM28.087	280	315	0
28	1366973596-f700a1c435390c4b6a32a5488e6b3cb3-386	VM28.089	170	198	0
28	1366973596-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.001	89	102	0
28	1366973596-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.002	430	496	0
28	1366973596-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.005	44	63	0
28	1366973596-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.007	442	485	0
28	1366973596-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.043	149	198	0
28	1366973596-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.048	199	249	0
28	1366973596-f700a1c435390c4b6a32a5488e6b3cb3-464	VM30.002	120	235	0
28	1366973596-f700a1c435390c4b6a32a5488e6b3cb3-464	VM30.005	0	56	0
28	1366973596-f700a1c435390c4b6a32a5488e6b3cb3-464	VM30.007	155	201	0
28	1366973596-f700a1c435390c4b6a32a5488e6b3cb3-464	VM30.048	60	113	0
28	1366973612-f700a1c435390c4b6a32a5488e6b3cb3-386	VM28.087	280	315	0
28	1366973612-f700a1c435390c4b6a32a5488e6b3cb3-386	VM28.089	170	198	0
28	1366973612-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.001	89	102	0
28	1366973612-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.002	430	496	0
28	1366973612-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.005	44	63	0
28	1366973612-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.007	442	485	0
28	1366973612-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.043	149	198	0
28	1366973612-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.048	199	249	0
28	1366973629-f700a1c435390c4b6a32a5488e6b3cb3-386	VM28.087	280	315	0
28	1366973629-f700a1c435390c4b6a32a5488e6b3cb3-386	VM28.089	170	198	0
28	1366973629-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.001	89	102	0
28	1366973629-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.002	430	496	0
28	1366973629-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.005	44	63	0
28	1366973629-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.007	442	485	0
28	1366973629-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.043	149	198	0
28	1366973629-f700a1c435390c4b6a32a5488e6b3cb3-386	VM30.048	199	249	0
28	1366973870-3d510391fd6df3611d2e1343ecc89962-45	VM28.089	39	149	0
28	1366973870-3d510391fd6df3611d2e1343ecc89962-45	VM30.005	95	126	0
28	1366973870-3d510391fd6df3611d2e1343ecc89962-45	VM30.043	189	258	0
28	1366973870-3d510391fd6df3611d2e1343ecc89962-45	VM30.044	0	85	0
28	1366973870-3d510391fd6df3611d2e1343ecc89962-45	VM30.048	155	240	0
28	1366973870-3d510391fd6df3611d2e1343ecc89962-51	VM28.086	75	148	0
28	1366973870-3d510391fd6df3611d2e1343ecc89962-51	VM28.087	75	176	0
28	1366973870-3d510391fd6df3611d2e1343ecc89962-51	VM30.002	75	114	0
28	1366973870-3d510391fd6df3611d2e1343ecc89962-51	VM30.048	0	115	0
28	1366974087-fa48b235dac0f2277146da1d3cd86918-9	VM30.070	0	256	0
28	1366974087-fa48b235dac0f2277146da1d3cd86918-9	VM30.075	0	255	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-103	VM28.087	280	315	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-103	VM28.089	170	198	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.001	89	102	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.002	430	496	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.005	44	63	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.007	442	485	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.043	149	198	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.048	199	249	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-336	VM28.087	99	121	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-336	VM28.089	148	177	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-336	VM30.005	261	283	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-336	VM30.021	198	251	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-336	VM30.043	285	304	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-336	VM30.048	63	122	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-938	VM28.086	341	364	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-938	VM28.087	163	299	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-938	VM28.089	171	300	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-938	VM30.002	184	256	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-938	VM30.005	0	16	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-938	VM30.007	200	223	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-938	VM30.009	200	245	0
28	1366981072-3050a2cfb81443f2cb3868edba9f2c4b-938	VM30.011	31	55	0
28	1366981095-3050a2cfb81443f2cb3868edba9f2c4b-103	VM28.087	280	315	0
28	1366981095-3050a2cfb81443f2cb3868edba9f2c4b-103	VM28.089	170	198	0
28	1366981095-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.001	89	102	0
28	1366981095-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.002	430	496	0
28	1366981095-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.005	44	63	0
28	1366981095-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.007	442	485	0
28	1366981095-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.043	149	198	0
28	1366981095-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.048	199	249	0
28	1366981095-3050a2cfb81443f2cb3868edba9f2c4b-457	VM28.086	82	297	0
28	1366981095-3050a2cfb81443f2cb3868edba9f2c4b-457	VM30.048	185	297	0
28	1366981104-3050a2cfb81443f2cb3868edba9f2c4b-103	VM28.087	280	315	0
28	1366981104-3050a2cfb81443f2cb3868edba9f2c4b-103	VM28.089	170	198	0
28	1366981104-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.001	89	102	0
28	1366981104-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.002	430	496	0
28	1366981104-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.005	44	63	0
28	1366981104-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.007	442	485	0
28	1366981104-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.043	149	198	0
28	1366981104-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.048	199	249	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-103	VM28.087	280	315	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-103	VM28.089	170	198	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.001	89	102	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.002	430	496	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.005	44	63	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.007	442	485	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.043	149	198	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.048	199	249	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-121	VM30.016	0	83	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-121	VM30.017	33	109	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-121	VM30.021	0	183	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-147	VM28.089	0	37	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-147	VM30.005	37	53	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-149	VM30.005	0	17	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-149	VM30.043	19	63	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-154	VM28.089	0	27	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-154	VM30.005	28	43	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-154	VM30.025	45	61	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-156	VM28.089	15	94	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-156	VM30.001	95	112	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-156	VM30.002	0	67	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-156	VM30.005	115	142	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-156	VM30.007	16	57	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-156	VM30.010	95	113	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-156	VM30.043	147	179	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-157	VM30.048	0	119	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-173	VM28.087	10	34	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-173	VM28.089	0	34	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-173	VM30.005	35	78	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-173	VM30.007	105	131	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-200	VM28.087	0	31	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-200	VM28.089	0	44	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-200	VM30.005	47	72	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-200	VM30.025	76	101	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-201	VM28.089	22	79	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-201	VM30.005	0	15	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-201	VM30.011	22	56	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-202	VM28.087	37	137	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-202	VM28.089	37	136	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-202	VM30.001	137	149	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-202	VM30.002	21	93	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-202	VM30.005	152	178	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-202	VM30.025	181	201	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-219	VM28.087	52	89	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-219	VM28.089	52	83	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-219	VM30.005	11	29	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-219	VM30.025	32	49	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-237	VM28.087	32	55	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-237	VM28.089	21	55	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-322	VM28.089	0	29	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-322	VM30.005	29	51	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-43	VM28.089	16	44	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-43	VM30.005	0	58	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-50	VM28.089	11	73	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-50	VM30.005	31	60	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-50	VM30.018	0	11	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-76	VM28.089	14	42	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-76	VM30.005	0	12	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-87	VM28.087	0	34	0
28	1366981116-3050a2cfb81443f2cb3868edba9f2c4b-87	VM30.005	35	49	0
28	1366981121-3050a2cfb81443f2cb3868edba9f2c4b-103	VM28.087	280	315	0
28	1366981121-3050a2cfb81443f2cb3868edba9f2c4b-103	VM28.089	170	198	0
28	1366981121-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.001	89	102	0
28	1366981121-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.002	430	496	0
28	1366981121-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.005	44	63	0
28	1366981121-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.007	442	485	0
28	1366981121-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.043	149	198	0
28	1366981121-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.048	199	249	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-103	VM28.087	280	315	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-103	VM28.089	170	198	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.001	89	102	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.002	430	496	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.005	44	63	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.007	442	485	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.043	149	198	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-103	VM30.048	199	249	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-336	VM28.087	99	121	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-336	VM28.089	148	177	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-336	VM30.005	261	283	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-336	VM30.021	198	251	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-336	VM30.043	285	304	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-336	VM30.048	63	122	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-418	VM28.089	21	89	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-418	VM30.002	22	70	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-418	VM30.005	0	108	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-418	VM30.048	112	240	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-450	VM28.087	101	239	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-450	VM28.089	101	238	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-450	VM30.002	85	194	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-450	VM30.005	13	45	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-450	VM30.007	112	160	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-450	VM30.011	112	184	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-450	VM30.025	50	73	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-70	VM28.087	69	138	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-70	VM30.005	86	117	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-70	VM30.044	0	74	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-70	VM30.048	143	185	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-852	VM28.087	0	23	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-852	VM28.089	24	58	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-852	VM30.005	59	74	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-852	VM30.025	354	365	0
28	1366981143-3050a2cfb81443f2cb3868edba9f2c4b-852	VM30.043	184	212	0
28	1366991821-df8f87e702da8340a4b9ded40b4cf6cf-44	VM28.086	72	124	0
28	1366991821-df8f87e702da8340a4b9ded40b4cf6cf-44	VM28.087	105	155	0
28	1366991821-df8f87e702da8340a4b9ded40b4cf6cf-44	VM30.002	73	114	0
28	1366991821-df8f87e702da8340a4b9ded40b4cf6cf-44	VM30.018	94	106	0
28	1366991821-df8f87e702da8340a4b9ded40b4cf6cf-44	VM30.043	38	106	0
28	1366991821-df8f87e702da8340a4b9ded40b4cf6cf-48	VM30.007	0	81	0
28	1366991821-df8f87e702da8340a4b9ded40b4cf6cf-48	VM30.011	49	102	0
28	1366991821-df8f87e702da8340a4b9ded40b4cf6cf-48	VM30.043	0	48	0
28	1366991821-df8f87e702da8340a4b9ded40b4cf6cf-65	VM28.099	0	213	0
28	1366995508-3f0a775a278be8e59a21c340062b473a-0	VM28.086	0	24	0
28	1366995508-3f0a775a278be8e59a21c340062b473a-0	VM30.005	24	48	0
28	1366995508-3f0a775a278be8e59a21c340062b473a-0	VM30.048	50	67	0
28	1366995508-3f0a775a278be8e59a21c340062b473a-14	VM28.086	38	62	0
28	1366995508-3f0a775a278be8e59a21c340062b473a-14	VM28.101	180	247	0
28	1366995508-3f0a775a278be8e59a21c340062b473a-14	VM30.005	9	73	0
28	1366995508-3f0a775a278be8e59a21c340062b473a-14	VM30.007	215	262	0
28	1366995508-3f0a775a278be8e59a21c340062b473a-14	VM30.018	215	225	0
28	1366995508-3f0a775a278be8e59a21c340062b473a-14	VM30.037	180	226	0
28	1366995508-3f0a775a278be8e59a21c340062b473a-14	VM30.048	78	157	0
28	1366995508-3f0a775a278be8e59a21c340062b473a-14	VM30.050	158	262	0
28	1366995509-70db153447fe71c3a60056c465e324cc-12	VM28.086	58	85	0
28	1366995509-70db153447fe71c3a60056c465e324cc-12	VM30.043	23	56	0
28	1366995509-70db153447fe71c3a60056c465e324cc-15	VM30.061	145	300	0
28	1366995509-70db153447fe71c3a60056c465e324cc-24	VM30.023	378	640	0
28	1366995509-70db153447fe71c3a60056c465e324cc-24	VM30.061	106	365	0
28	1366995509-70db153447fe71c3a60056c465e324cc-24	VM30.070	377	542	0
28	1366999895-caffe87d0bfe299611fb7d870c4967f2-55	VM28.086	107	149	0
28	1366999895-caffe87d0bfe299611fb7d870c4967f2-55	VM28.087	107	162	0
28	1366999895-caffe87d0bfe299611fb7d870c4967f2-55	VM28.089	107	175	0
28	1366999895-caffe87d0bfe299611fb7d870c4967f2-55	VM30.048	0	89	0
28	1366999895-caffe87d0bfe299611fb7d870c4967f2-62	VM28.087	0	58	0
28	1366999895-caffe87d0bfe299611fb7d870c4967f2-62	VM28.089	21	58	0
28	1366999895-caffe87d0bfe299611fb7d870c4967f2-62	VM30.001	81	91	0
28	1366999895-caffe87d0bfe299611fb7d870c4967f2-62	VM30.005	59	81	0
28	1366999895-caffe87d0bfe299611fb7d870c4967f2-62	VM30.007	321	355	0
28	1366999895-caffe87d0bfe299611fb7d870c4967f2-62	VM30.023	208	354	0
28	1366999895-caffe87d0bfe299611fb7d870c4967f2-62	VM30.070	95	418	0
28	1367011137-2fad7fe4af194eb68070872e709d9d07-46	VM28.089	63	95	0
28	1367011137-2fad7fe4af194eb68070872e709d9d07-46	VM30.005	0	44	0
28	1367011137-2fad7fe4af194eb68070872e709d9d07-46	VM30.007	24	72	0
28	1367011731-0bce549f675649acff49a18a70a5ad0b-0	VM30.044	0	39	0
28	1367011731-0bce549f675649acff49a18a70a5ad0b-75	VM28.087	85	245	0
28	1367011731-0bce549f675649acff49a18a70a5ad0b-75	VM30.005	262	282	0
28	1367011731-0bce549f675649acff49a18a70a5ad0b-75	VM30.044	19	235	0
28	1367028073-37cebc0b88c9866217e11e4750e92f26-9	VM28.087	0	272	0
28	1367028073-37cebc0b88c9866217e11e4750e92f26-9	VM28.089	102	262	0
28	1367028073-37cebc0b88c9866217e11e4750e92f26-9	VM30.005	280	310	0
28	1367028073-37cebc0b88c9866217e11e4750e92f26-9	VM30.044	20	262	0
28	1367030908-6849d093ea23b882ce858107b527ee10-36	VM28.086	66	94	0
28	1367030908-6849d093ea23b882ce858107b527ee10-36	VM28.089	0	92	0
28	1367030908-6849d093ea23b882ce858107b527ee10-36	VM30.043	0	59	0
28	1367030908-6849d093ea23b882ce858107b527ee10-47	VM28.089	81	240	0
28	1367030908-6849d093ea23b882ce858107b527ee10-47	VM30.005	256	283	0
28	1367030908-6849d093ea23b882ce858107b527ee10-47	VM30.044	0	250	0
28	1367032725-95b2164e2cbf106507eb4b05b1d6c7b6-48	VM28.089	103	273	0
28	1367032725-95b2164e2cbf106507eb4b05b1d6c7b6-48	VM30.005	289	316	0
28	1367032725-95b2164e2cbf106507eb4b05b1d6c7b6-48	VM30.044	22	283	0
28	1367036647-6849d093ea23b882ce858107b527ee10-36	VM28.086	66	94	0
28	1367036647-6849d093ea23b882ce858107b527ee10-36	VM28.089	0	92	0
28	1367036647-6849d093ea23b882ce858107b527ee10-36	VM30.043	0	59	0
28	1367037016-3d510391fd6df3611d2e1343ecc89962-0	VM28.089	13	41	0
28	1367037016-3d510391fd6df3611d2e1343ecc89962-0	VM30.076	0	42	0
28	1367037016-3d510391fd6df3611d2e1343ecc89962-42	VM28.089	13	41	0
28	1367037016-3d510391fd6df3611d2e1343ecc89962-42	VM30.076	0	41	0
28	1367037016-3d510391fd6df3611d2e1343ecc89962-61	VM28.086	75	148	0
28	1367037016-3d510391fd6df3611d2e1343ecc89962-61	VM28.087	75	176	0
28	1367037016-3d510391fd6df3611d2e1343ecc89962-61	VM30.002	75	114	0
28	1367037016-3d510391fd6df3611d2e1343ecc89962-61	VM30.048	0	115	0
28	1367055599-9987a4382402300a7a2897bd247f9cb1-5	VM28.086	0	102	0
28	1367055599-9987a4382402300a7a2897bd247f9cb1-5	VM28.089	49	115	0
28	1367055599-9987a4382402300a7a2897bd247f9cb1-5	VM30.002	48	96	0
28	1367055599-9987a4382402300a7a2897bd247f9cb1-5	VM30.005	27	136	0
28	1367055599-9987a4382402300a7a2897bd247f9cb1-5	VM30.048	139	442	0
28	1367055599-9987a4382402300a7a2897bd247f9cb1-5	VM30.081	219	266	0
28	1367055758-32a597cc2299530e7f93c6e192f8cd7d-0	VM28.089	20	47	0
28	1367055758-32a597cc2299530e7f93c6e192f8cd7d-0	VM30.076	0	49	0
28	1367055758-32a597cc2299530e7f93c6e192f8cd7d-22	VM28.086	33	84	0
28	1367055758-32a597cc2299530e7f93c6e192f8cd7d-22	VM28.087	41	84	0
28	1367055758-32a597cc2299530e7f93c6e192f8cd7d-22	VM28.089	0	428	0
28	1367055758-32a597cc2299530e7f93c6e192f8cd7d-28	VM30.076	0	147	0
28	1367068900-8e7d1e123d1508071e9d2da8d0df1d4c-35	VM28.087	93	176	0
28	1367068900-8e7d1e123d1508071e9d2da8d0df1d4c-35	VM28.089	92	189	0
28	1367068900-8e7d1e123d1508071e9d2da8d0df1d4c-35	VM30.002	94	129	0
28	1367068900-8e7d1e123d1508071e9d2da8d0df1d4c-35	VM30.007	121	167	0
28	1367068900-8e7d1e123d1508071e9d2da8d0df1d4c-35	VM30.044	0	102	0
28	1367068906-f3523b5c65b1904687f16f73d7e0189d-62	VM28.087	14	45	0
28	1367068906-f3523b5c65b1904687f16f73d7e0189d-62	VM30.018	26	37	0
28	1367068906-f3523b5c65b1904687f16f73d7e0189d-97	VM28.086	68	81	0
28	1367068906-f3523b5c65b1904687f16f73d7e0189d-97	VM30.005	54	96	0
28	1367068906-f3523b5c65b1904687f16f73d7e0189d-97	VM30.031	139	151	0
28	1367068906-f3523b5c65b1904687f16f73d7e0189d-97	VM30.044	243	460	0
28	1367068906-f3523b5c65b1904687f16f73d7e0189d-97	VM30.050	95	195	0
28	1367099740-94d495c69bfc6a3da4fb3c73e12014ac-0	VM28.089	0	36	0
28	1367099740-94d495c69bfc6a3da4fb3c73e12014ac-0	VM30.005	37	52	0
28	1367099740-94d495c69bfc6a3da4fb3c73e12014ac-0	VM30.007	21	36	0
28	1367099740-94d495c69bfc6a3da4fb3c73e12014ac-0	VM30.023	58	132	0
28	1367099740-94d495c69bfc6a3da4fb3c73e12014ac-20	VM30.007	27	70	0
